05.12.2019 14:13:120	2016 ms	Event	BKN230-24-MOD-BAC	v 22.2.0.20
09.12.2019 03:48:31	33516929 ms	Event	controller	Output changed to 0
09.12.2019 03:48:34	33519330 ms	Info	Input	Input OPEN changed to 0
09.12.2019 03:48:47	33532887 ms	Info	Input	Input CLOSED changed to 1
09.12.2019 03:51:38	33705398 ms	Event	Modbus App	Forced Control changed to 1
09.12.2019 03:51:38	33705410 ms	Event	controller	Output changed to 1
09.12.2019 03:51:46	33712673 ms	Info	Input	Input CLOSED changed to 0
09.12.2019 03:52:30	33757289 ms	Info	Input	Input OPEN changed to 1
09.12.2019 03:54:45	33893839 ms	Event	Modbus App	Forced Control changed to 2
09.12.2019 03:54:45	33893906 ms	Event	controller	Output changed to 0
09.12.2019 03:54:48	33896308 ms	Info	Input	Input OPEN changed to 0
09.12.2019 03:55:01	33909865 ms	Info	Input	Input CLOSED changed to 1
09.12.2019 03:57:52	34082411 ms	Event	Modbus App	Forced Control changed to 1
09.12.2019 03:57:52	34082486 ms	Event	controller	Output changed to 1
09.12.2019 03:58:00	34089720 ms	Info	Input	Input CLOSED changed to 0
09.12.2019 03:58:44	34134340 ms	Info	Input	Input OPEN changed to 1
09.12.2019 04:00:59	34270844 ms	Event	Modbus App	Forced Control changed to 2
09.12.2019 04:00:59	34270883 ms	Event	controller	Output changed to 0
09.12.2019 04:01:02	34273284 ms	Info	Input	Input OPEN changed to 0
09.12.2019 04:01:15	34286836 ms	Info	Input	Input CLOSED changed to 1
09.12.2019 04:04:06	34459371 ms	Event	Modbus App	Forced Control changed to 1
09.12.2019 04:04:06	34459465 ms	Event	controller	Output changed to 1
09.12.2019 04:04:14	34466693 ms	Info	Input	Input CLOSED changed to 0
09.12.2019 04:04:58	34511313 ms	Info	Input	Input OPEN changed to 1
09.12.2019 04:07:13	34647941 ms	Event	Modbus App	Forced Control changed to 2
09.12.2019 04:07:13	34647962 ms	Event	controller	Output changed to 0
09.12.2019 04:07:16	34650363 ms	Info	Input	Input OPEN changed to 0
09.12.2019 04:07:29	34663921 ms	Info	Input	Input CLOSED changed to 1
09.12.2019 04:10:20	34836436 ms	Event	Modbus App	Forced Control changed to 1
09.12.2019 04:10:20	34836443 ms	Event	controller	Output changed to 1
09.12.2019 04:10:28	34843696 ms	Info	Input	Input CLOSED changed to 0
09.12.2019 04:11:12	34888312 ms	Info	Input	Input OPEN changed to 1
09.12.2019 04:13:27	35024956 ms	Event	Modbus App	Forced Control changed to 2
09.12.2019 04:13:27	35025038 ms	Event	controller	Output changed to 0
09.12.2019 04:13:30	35027445 ms	Info	Input	Input OPEN changed to 0
09.12.2019 04:13:43	35041008 ms	Info	Input	Input CLOSED changed to 1
09.12.2019 04:16:34	35213407 ms	Event	Modbus App	Forced Control changed to 1
09.12.2019 04:16:34	35213419 ms	Event	controller	Output changed to 1
09.12.2019 04:16:41	35220697 ms	Info	Input	Input CLOSED changed to 0
09.12.2019 04:17:26	35265313 ms	Info	Input	Input OPEN changed to 1
09.12.2019 04:19:41	35401990 ms	Event	Modbus App	Forced Control changed to 2
09.12.2019 04:19:41	35402015 ms	Event	controller	Output changed to 0
09.12.2019 04:19:44	35404416 ms	Info	Input	Input OPEN changed to 0
09.12.2019 04:19:57	35417974 ms	Info	Input	Input CLOSED changed to 1
09.12.2019 04:22:48	35590425 ms	Event	Modbus App	Forced Control changed to 1
09.12.2019 04:22:48	35590496 ms	Event	controller	Output changed to 1
09.12.2019 04:22:56	35597754 ms	Info	Input	Input CLOSED changed to 0
09.12.2019 04:23:40	35642370 ms	Info	Input	Input OPEN changed to 1
09.12.2019 04:25:55	35778976 ms	Event	Modbus App	Forced Control changed to 2
09.12.2019 04:25:55	35778991 ms	Event	controller	Output changed to 0
09.12.2019 04:25:58	35781394 ms	Info	Input	Input OPEN changed to 0
09.12.2019 04:26:11	35794951 ms	Info	Input	Input CLOSED changed to 1
09.12.2019 04:29:02	35967525 ms	Event	Modbus App	Forced Control changed to 1
09.12.2019 04:29:02	35967574 ms	Event	controller	Output changed to 1
09.12.2019 04:29:10	35974852 ms	Info	Input	Input CLOSED changed to 0
09.12.2019 04:29:54	36019467 ms	Info	Input	Input OPEN changed to 1
09.12.2019 04:32:09	36155979 ms	Event	Modbus App	Forced Control changed to 2
09.12.2019 04:32:09	36156067 ms	Event	controller	Output changed to 0
09.12.2019 04:32:12	36158474 ms	Info	Input	Input OPEN changed to 0
09.12.2019 04:32:25	36172032 ms	Info	Input	Input CLOSED changed to 1
09.12.2019 04:35:16	36344557 ms	Event	Modbus App	Forced Control changed to 1
09.12.2019 04:35:16	36344647 ms	Event	controller	Output changed to 1
09.12.2019 04:35:24	36351880 ms	Info	Input	Input CLOSED changed to 0
09.12.2019 04:36:08	36396496 ms	Info	Input	Input OPEN changed to 1
09.12.2019 04:38:23	36533006 ms	Event	Modbus App	Forced Control changed to 2
09.12.2019 04:38:23	36533044 ms	Event	controller	Output changed to 0
09.12.2019 04:38:26	36535445 ms	Info	Input	Input OPEN changed to 0
09.12.2019 04:38:39	36549013 ms	Info	Input	Input CLOSED changed to 1
09.12.2019 04:41:30	36721560 ms	Event	Modbus App	Forced Control changed to 1
09.12.2019 04:41:30	36721626 ms	Event	controller	Output changed to 1
09.12.2019 04:41:38	36728859 ms	Info	Input	Input CLOSED changed to 0
09.12.2019 04:42:22	36773475 ms	Info	Input	Input OPEN changed to 1
09.12.2019 04:44:37	36910042 ms	Event	Modbus App	Forced Control changed to 2
09.12.2019 04:44:37	36910121 ms	Event	controller	Output changed to 0
09.12.2019 04:44:40	36912528 ms	Info	Input	Input OPEN changed to 0
09.12.2019 04:44:53	36926096 ms	Info	Input	Input CLOSED changed to 1
09.12.2019 04:47:45	37099519 ms	Event	Modbus App	Forced Control changed to 1
09.12.2019 04:47:45	37099605 ms	Event	controller	Output changed to 1
09.12.2019 04:47:53	37106833 ms	Info	Input	Input CLOSED changed to 0
09.12.2019 04:48:37	37151454 ms	Info	Input	Input OPEN changed to 1
09.12.2019 04:50:52	37288083 ms	Event	Modbus App	Forced Control changed to 2
09.12.2019 04:50:52	37288100 ms	Event	controller	Output changed to 0
09.12.2019 04:50:55	37290502 ms	Info	Input	Input OPEN changed to 0
09.12.2019 04:51:08	37304064 ms	Info	Input	Input CLOSED changed to 1
09.12.2019 04:53:59	37476582 ms	Event	Modbus App	Forced Control changed to 1
09.12.2019 04:53:59	37476681 ms	Event	controller	Output changed to 1
09.12.2019 04:54:07	37483956 ms	Info	Input	Input CLOSED changed to 0
09.12.2019 04:54:51	37528572 ms	Info	Input	Input OPEN changed to 1
09.12.2019 04:57:06	37665061 ms	Event	Modbus App	Forced Control changed to 2
09.12.2019 04:57:06	37665079 ms	Event	controller	Output changed to 0
09.12.2019 04:57:09	37667480 ms	Info	Input	Input OPEN changed to 0
09.12.2019 04:57:22	37681039 ms	Info	Input	Input CLOSED changed to 1
09.12.2019 05:00:13	37853595 ms	Event	Modbus App	Forced Control changed to 1
09.12.2019 05:00:13	37853659 ms	Event	controller	Output changed to 1
09.12.2019 05:00:21	37860923 ms	Info	Input	Input CLOSED changed to 0
09.12.2019 05:01:05	37905540 ms	Info	Input	Input OPEN changed to 1
09.12.2019 05:03:20	38042137 ms	Event	Modbus App	Forced Control changed to 2
09.12.2019 05:03:20	38042155 ms	Event	controller	Output changed to 0
09.12.2019 05:03:23	38044556 ms	Info	Input	Input OPEN changed to 0
09.12.2019 05:03:36	38058119 ms	Info	Input	Input CLOSED changed to 1
09.12.2019 05:06:27	38230607 ms	Event	Modbus App	Forced Control changed to 1
09.12.2019 05:06:27	38230635 ms	Event	controller	Output changed to 1
09.12.2019 05:06:34	38237384 ms	Info	Input	Input CLOSED changed to 0
09.12.2019 05:07:18	38282000 ms	Info	Input	Input OPEN changed to 1
09.12.2019 05:09:34	38419090 ms	Event	Modbus App	Forced Control changed to 2
09.12.2019 05:09:34	38419132 ms	Event	controller	Output changed to 0
09.12.2019 05:09:37	38421533 ms	Info	Input	Input OPEN changed to 0
09.12.2019 05:09:50	38435086 ms	Info	Input	Input CLOSED changed to 1
09.12.2019 05:12:41	38607643 ms	Event	Modbus App	Forced Control changed to 1
09.12.2019 05:12:41	38607714 ms	Event	controller	Output changed to 1
09.12.2019 05:12:49	38614982 ms	Info	Input	Input CLOSED changed to 0
09.12.2019 05:13:33	38659597 ms	Info	Input	Input OPEN changed to 1
09.12.2019 05:15:49	38797181 ms	Event	Modbus App	Forced Control changed to 2
09.12.2019 05:15:49	38797211 ms	Event	controller	Output changed to 0
09.12.2019 05:15:52	38799614 ms	Info	Input	Input OPEN changed to 0
09.12.2019 05:16:05	38813186 ms	Info	Input	Input CLOSED changed to 1
09.12.2019 05:18:56	38985676 ms	Event	Modbus App	Forced Control changed to 1
09.12.2019 05:18:56	38985692 ms	Event	controller	Output changed to 1
09.12.2019 05:19:03	38992930 ms	Info	Input	Input CLOSED changed to 0
09.12.2019 05:19:48	39037545 ms	Info	Input	Input OPEN changed to 1
09.12.2019 05:22:03	39174154 ms	Event	Modbus App	Forced Control changed to 2
09.12.2019 05:22:03	39174188 ms	Event	controller	Output changed to 0
09.12.2019 05:22:06	39176590 ms	Info	Input	Input OPEN changed to 0
09.12.2019 05:22:19	39190153 ms	Info	Input	Input CLOSED changed to 1
09.12.2019 05:25:10	39362698 ms	Event	Modbus App	Forced Control changed to 1
09.12.2019 05:25:10	39362770 ms	Event	controller	Output changed to 1
09.12.2019 05:25:18	39370037 ms	Info	Input	Input CLOSED changed to 0
09.12.2019 05:26:02	39414654 ms	Info	Input	Input OPEN changed to 1
09.12.2019 05:28:17	39551191 ms	Event	Modbus App	Forced Control changed to 2
09.12.2019 05:28:17	39551266 ms	Event	controller	Output changed to 0
09.12.2019 05:28:20	39553668 ms	Info	Input	Input OPEN changed to 0
09.12.2019 05:28:33	39567231 ms	Info	Input	Input CLOSED changed to 1
09.12.2019 05:31:24	39739753 ms	Event	Modbus App	Forced Control changed to 1
09.12.2019 05:31:24	39739846 ms	Event	controller	Output changed to 1
09.12.2019 05:31:32	39747073 ms	Info	Input	Input CLOSED changed to 0
09.12.2019 05:32:16	39791694 ms	Info	Input	Input OPEN changed to 1
09.12.2019 05:34:31	39928193 ms	Event	Modbus App	Forced Control changed to 2
09.12.2019 05:34:31	39928241 ms	Event	controller	Output changed to 0
09.12.2019 05:34:34	39930642 ms	Info	Input	Input OPEN changed to 0
09.12.2019 05:34:47	39944215 ms	Info	Input	Input CLOSED changed to 1
09.12.2019 05:37:38	40116772 ms	Event	Modbus App	Forced Control changed to 1
09.12.2019 05:37:38	40116823 ms	Event	controller	Output changed to 1
09.12.2019 05:37:46	40124056 ms	Info	Input	Input CLOSED changed to 0
09.12.2019 05:38:30	40168673 ms	Info	Input	Input OPEN changed to 1
09.12.2019 05:40:45	40305206 ms	Event	Modbus App	Forced Control changed to 2
09.12.2019 05:40:45	40305220 ms	Event	controller	Output changed to 0
09.12.2019 05:40:48	40307628 ms	Info	Input	Input OPEN changed to 0
09.12.2019 05:41:01	40321186 ms	Info	Input	Input CLOSED changed to 1
09.12.2019 05:43:52	40493725 ms	Event	Modbus App	Forced Control changed to 1
09.12.2019 05:43:52	40493801 ms	Event	controller	Output changed to 1
09.12.2019 05:43:59	40501033 ms	Info	Input	Input CLOSED changed to 0
09.12.2019 05:44:44	40545649 ms	Info	Input	Input OPEN changed to 1
09.12.2019 05:46:59	40682235 ms	Event	Modbus App	Forced Control changed to 2
09.12.2019 05:46:59	40682296 ms	Event	controller	Output changed to 0
09.12.2019 05:47:02	40684697 ms	Info	Input	Input OPEN changed to 0
09.12.2019 05:47:15	40698255 ms	Info	Input	Input CLOSED changed to 1
09.12.2019 05:50:06	40870827 ms	Event	Modbus App	Forced Control changed to 1
09.12.2019 05:50:06	40870878 ms	Event	controller	Output changed to 1
09.12.2019 05:50:13	40877655 ms	Info	Input	Input CLOSED changed to 0
09.12.2019 05:50:57	40922271 ms	Info	Input	Input OPEN changed to 1
09.12.2019 05:53:13	41059298 ms	Event	Modbus App	Forced Control changed to 2
09.12.2019 05:53:13	41059373 ms	Event	controller	Output changed to 0
09.12.2019 05:53:16	41061775 ms	Info	Input	Input OPEN changed to 0
09.12.2019 05:53:29	41075343 ms	Info	Input	Input CLOSED changed to 1
09.12.2019 05:56:20	41247825 ms	Event	Modbus App	Forced Control changed to 1
09.12.2019 05:56:20	41247853 ms	Event	controller	Output changed to 1
09.12.2019 05:56:28	41255120 ms	Info	Input	Input CLOSED changed to 0
09.12.2019 05:57:12	41299736 ms	Info	Input	Input OPEN changed to 1
09.12.2019 05:59:27	41436290 ms	Event	Modbus App	Forced Control changed to 2
09.12.2019 05:59:27	41436348 ms	Event	controller	Output changed to 0
09.12.2019 05:59:30	41438749 ms	Info	Input	Input OPEN changed to 0
09.12.2019 05:59:43	41452307 ms	Info	Input	Input CLOSED changed to 1
09.12.2019 06:02:34	41624801 ms	Event	Modbus App	Forced Control changed to 1
09.12.2019 06:02:34	41624830 ms	Event	controller	Output changed to 1
09.12.2019 06:02:41	41632062 ms	Info	Input	Input CLOSED changed to 0
09.12.2019 06:03:26	41676679 ms	Info	Input	Input OPEN changed to 1
09.12.2019 06:05:41	41813371 ms	Event	Modbus App	Forced Control changed to 2
09.12.2019 06:05:41	41813426 ms	Event	controller	Output changed to 0
09.12.2019 06:05:44	41815829 ms	Info	Input	Input OPEN changed to 0
09.12.2019 06:05:57	41829392 ms	Info	Input	Input CLOSED changed to 1
09.12.2019 06:08:48	42001867 ms	Event	Modbus App	Forced Control changed to 1
09.12.2019 06:08:48	42001907 ms	Event	controller	Output changed to 1
09.12.2019 06:08:56	42009135 ms	Info	Input	Input CLOSED changed to 0
09.12.2019 06:09:40	42053752 ms	Info	Input	Input OPEN changed to 1
09.12.2019 06:11:55	42190359 ms	Event	Modbus App	Forced Control changed to 2
09.12.2019 06:11:55	42190404 ms	Event	controller	Output changed to 0
09.12.2019 06:11:58	42192807 ms	Info	Input	Input OPEN changed to 0
09.12.2019 06:12:11	42206359 ms	Info	Input	Input CLOSED changed to 1
09.12.2019 06:15:02	42378923 ms	Event	Modbus App	Forced Control changed to 1
09.12.2019 06:15:02	42378985 ms	Event	controller	Output changed to 1
09.12.2019 06:15:10	42386223 ms	Info	Input	Input CLOSED changed to 0
09.12.2019 06:15:54	42430834 ms	Info	Input	Input OPEN changed to 1
09.12.2019 06:18:09	42567430 ms	Event	Modbus App	Forced Control changed to 2
09.12.2019 06:18:09	42567480 ms	Event	controller	Output changed to 0
09.12.2019 06:18:12	42569882 ms	Info	Input	Input OPEN changed to 0
09.12.2019 06:18:25	42583446 ms	Info	Input	Input CLOSED changed to 1
09.12.2019 06:21:17	42756880 ms	Event	Modbus App	Forced Control changed to 1
09.12.2019 06:21:17	42756962 ms	Event	controller	Output changed to 1
09.12.2019 06:21:25	42764199 ms	Info	Input	Input CLOSED changed to 0
09.12.2019 06:22:09	42808816 ms	Info	Input	Input OPEN changed to 1
09.12.2019 06:24:24	42945452 ms	Event	Modbus App	Forced Control changed to 2
09.12.2019 06:24:24	42945457 ms	Event	controller	Output changed to 0
09.12.2019 06:24:27	42947859 ms	Info	Input	Input OPEN changed to 0
09.12.2019 06:24:40	42961412 ms	Info	Input	Input CLOSED changed to 1
09.12.2019 06:27:31	43134007 ms	Event	Modbus App	Forced Control changed to 1
09.12.2019 06:27:31	43134038 ms	Event	controller	Output changed to 1
09.12.2019 06:27:38	43140830 ms	Info	Input	Input CLOSED changed to 0
09.12.2019 06:28:22	43185444 ms	Info	Input	Input OPEN changed to 1
09.12.2019 06:30:38	43322519 ms	Event	Modbus App	Forced Control changed to 2
09.12.2019 06:30:38	43322534 ms	Event	controller	Output changed to 0
09.12.2019 06:30:41	43324931 ms	Info	Input	Input OPEN changed to 0
09.12.2019 06:30:54	43338488 ms	Info	Input	Input CLOSED changed to 1
09.12.2019 06:33:45	43510954 ms	Event	Modbus App	Forced Control changed to 1
09.12.2019 06:33:45	43511014 ms	Event	controller	Output changed to 1
09.12.2019 06:33:53	43518257 ms	Info	Input	Input CLOSED changed to 0
09.12.2019 06:34:37	43562873 ms	Info	Input	Input OPEN changed to 1
09.12.2019 06:36:52	43699442 ms	Event	Modbus App	Forced Control changed to 2
09.12.2019 06:36:52	43699511 ms	Event	controller	Output changed to 0
09.12.2019 06:36:55	43701914 ms	Info	Input	Input OPEN changed to 0
09.12.2019 06:37:08	43715477 ms	Info	Input	Input CLOSED changed to 1
09.12.2019 06:39:59	43887989 ms	Event	Modbus App	Forced Control changed to 1
09.12.2019 06:39:59	43887993 ms	Event	controller	Output changed to 1
09.12.2019 06:40:06	43895225 ms	Info	Input	Input CLOSED changed to 0
09.12.2019 06:40:51	43939842 ms	Info	Input	Input OPEN changed to 1
09.12.2019 06:43:06	44076532 ms	Event	Modbus App	Forced Control changed to 2
09.12.2019 06:43:06	44076588 ms	Event	controller	Output changed to 0
09.12.2019 06:43:09	44078995 ms	Info	Input	Input OPEN changed to 0
09.12.2019 06:43:22	44092553 ms	Info	Input	Input CLOSED changed to 1
09.12.2019 06:46:13	44264979 ms	Event	Modbus App	Forced Control changed to 1
09.12.2019 06:46:13	44265069 ms	Event	controller	Output changed to 1
09.12.2019 06:46:21	44272323 ms	Info	Input	Input CLOSED changed to 0
09.12.2019 06:47:05	44316940 ms	Info	Input	Input OPEN changed to 1
09.12.2019 06:49:21	44454526 ms	Event	Modbus App	Forced Control changed to 2
09.12.2019 06:49:21	44454567 ms	Event	controller	Output changed to 0
09.12.2019 06:49:24	44456968 ms	Info	Input	Input OPEN changed to 0
09.12.2019 06:49:37	44470521 ms	Info	Input	Input CLOSED changed to 1
09.12.2019 06:52:28	44643004 ms	Event	Modbus App	Forced Control changed to 1
09.12.2019 06:52:28	44643048 ms	Event	controller	Output changed to 1
09.12.2019 06:52:36	44650312 ms	Info	Input	Input CLOSED changed to 0
09.12.2019 06:53:20	44694929 ms	Info	Input	Input OPEN changed to 1
09.12.2019 06:55:35	44831572 ms	Event	Modbus App	Forced Control changed to 2
09.12.2019 06:55:35	44831643 ms	Event	controller	Output changed to 0
09.12.2019 06:55:38	44834045 ms	Info	Input	Input OPEN changed to 0
09.12.2019 06:55:51	44847593 ms	Info	Input	Input CLOSED changed to 1
09.12.2019 06:58:42	45020084 ms	Event	Modbus App	Forced Control changed to 1
09.12.2019 06:58:42	45020124 ms	Event	controller	Output changed to 1
09.12.2019 06:58:51	45028824 ms	Info	Input	Input CLOSED changed to 0
09.12.2019 06:59:35	45073440 ms	Info	Input	Input OPEN changed to 1
09.12.2019 07:01:49	45208632 ms	Event	Modbus App	Forced Control changed to 2
09.12.2019 07:01:49	45208720 ms	Event	controller	Output changed to 0
09.12.2019 07:01:52	45211122 ms	Info	Input	Input OPEN changed to 0
09.12.2019 07:02:05	45224670 ms	Info	Input	Input CLOSED changed to 1
09.12.2019 07:04:56	45397087 ms	Event	Modbus App	Forced Control changed to 1
09.12.2019 07:04:56	45397100 ms	Event	controller	Output changed to 1
09.12.2019 07:05:04	45404373 ms	Info	Input	Input CLOSED changed to 0
09.12.2019 07:05:48	45448988 ms	Info	Input	Input OPEN changed to 1
09.12.2019 07:08:03	45585650 ms	Event	Modbus App	Forced Control changed to 2
09.12.2019 07:08:03	45585695 ms	Event	controller	Output changed to 0
09.12.2019 07:08:06	45588097 ms	Info	Input	Input OPEN changed to 0
09.12.2019 07:08:19	45601650 ms	Info	Input	Input CLOSED changed to 1
09.12.2019 07:11:10	45774118 ms	Event	Modbus App	Forced Control changed to 1
09.12.2019 07:11:10	45774175 ms	Event	controller	Output changed to 1
09.12.2019 07:11:18	45781438 ms	Info	Input	Input CLOSED changed to 0
09.12.2019 07:12:02	45826055 ms	Info	Input	Input OPEN changed to 1
09.12.2019 07:14:17	45962645 ms	Event	Modbus App	Forced Control changed to 2
09.12.2019 07:14:17	45962672 ms	Event	controller	Output changed to 0
09.12.2019 07:14:20	45965058 ms	Info	Input	Input OPEN changed to 0
09.12.2019 07:14:33	45978606 ms	Info	Input	Input CLOSED changed to 1
09.12.2019 07:17:24	46151158 ms	Event	Modbus App	Forced Control changed to 1
09.12.2019 07:17:24	46151254 ms	Event	controller	Output changed to 1
09.12.2019 07:17:32	46158486 ms	Info	Input	Input CLOSED changed to 0
09.12.2019 07:18:16	46203109 ms	Info	Input	Input OPEN changed to 1
09.12.2019 07:20:31	46339635 ms	Event	Modbus App	Forced Control changed to 2
09.12.2019 07:20:31	46339649 ms	Event	controller	Output changed to 0
09.12.2019 07:20:34	46342051 ms	Info	Input	Input OPEN changed to 0
09.12.2019 07:20:47	46355613 ms	Info	Input	Input CLOSED changed to 1
09.12.2019 07:23:38	46528197 ms	Event	Modbus App	Forced Control changed to 1
09.12.2019 07:23:38	46528230 ms	Event	controller	Output changed to 1
09.12.2019 07:23:46	46535498 ms	Info	Input	Input CLOSED changed to 0
09.12.2019 07:24:30	46580114 ms	Info	Input	Input OPEN changed to 1
09.12.2019 07:26:45	46716671 ms	Event	Modbus App	Forced Control changed to 2
09.12.2019 07:26:45	46716726 ms	Event	controller	Output changed to 0
09.12.2019 07:26:48	46719128 ms	Info	Input	Input OPEN changed to 0
09.12.2019 07:27:01	46732686 ms	Info	Input	Input CLOSED changed to 1
09.12.2019 07:29:52	46905229 ms	Event	Modbus App	Forced Control changed to 1
09.12.2019 07:29:52	46905308 ms	Event	controller	Output changed to 1
09.12.2019 07:30:00	46912571 ms	Info	Input	Input CLOSED changed to 0
09.12.2019 07:30:44	46957186 ms	Info	Input	Input OPEN changed to 1
09.12.2019 07:32:59	47093701 ms	Event	Modbus App	Forced Control changed to 2
09.12.2019 07:32:59	47093704 ms	Event	controller	Output changed to 0
09.12.2019 07:33:02	47096108 ms	Info	Input	Input OPEN changed to 0
09.12.2019 07:33:15	47109665 ms	Info	Input	Input CLOSED changed to 1
09.12.2019 07:36:06	47282249 ms	Event	Modbus App	Forced Control changed to 1
09.12.2019 07:36:06	47282284 ms	Event	controller	Output changed to 1
09.12.2019 07:36:14	47289547 ms	Info	Input	Input CLOSED changed to 0
09.12.2019 07:36:58	47334163 ms	Info	Input	Input OPEN changed to 1
09.12.2019 07:39:14	47471746 ms	Event	Modbus App	Forced Control changed to 2
09.12.2019 07:39:14	47471781 ms	Event	controller	Output changed to 0
09.12.2019 07:39:17	47474188 ms	Info	Input	Input OPEN changed to 0
09.12.2019 07:39:30	47487736 ms	Info	Input	Input CLOSED changed to 1
09.12.2019 07:42:21	47660297 ms	Event	Modbus App	Forced Control changed to 1
09.12.2019 07:42:21	47660362 ms	Event	controller	Output changed to 1
09.12.2019 07:42:29	47667621 ms	Info	Input	Input CLOSED changed to 0
09.12.2019 07:43:13	47712237 ms	Info	Input	Input OPEN changed to 1
09.12.2019 07:45:28	47848745 ms	Event	Modbus App	Forced Control changed to 2
09.12.2019 07:45:28	47848757 ms	Event	controller	Output changed to 0
09.12.2019 07:45:31	47851159 ms	Info	Input	Input OPEN changed to 0
09.12.2019 07:45:44	47864716 ms	Info	Input	Input CLOSED changed to 1
09.12.2019 07:48:36	48038307 ms	Event	Modbus App	Forced Control changed to 1
09.12.2019 07:48:36	48038340 ms	Event	controller	Output changed to 1
09.12.2019 07:48:44	48045598 ms	Info	Input	Input CLOSED changed to 0
09.12.2019 07:49:28	48090214 ms	Info	Input	Input OPEN changed to 1
09.12.2019 07:51:43	48226783 ms	Event	Modbus App	Forced Control changed to 2
09.12.2019 07:51:43	48226836 ms	Event	controller	Output changed to 0
09.12.2019 07:51:46	48229237 ms	Info	Input	Input OPEN changed to 0
09.12.2019 07:51:59	48242785 ms	Info	Input	Input CLOSED changed to 1
09.12.2019 07:54:52	48417333 ms	Event	Modbus App	Forced Control changed to 1
09.12.2019 07:54:52	48417419 ms	Event	controller	Output changed to 1
09.12.2019 07:54:59	48424211 ms	Info	Input	Input CLOSED changed to 0
09.12.2019 07:55:43	48468826 ms	Info	Input	Input OPEN changed to 1
09.12.2019 07:57:59	48605846 ms	Event	Modbus App	Forced Control changed to 2
09.12.2019 07:57:59	48605915 ms	Event	controller	Output changed to 0
09.12.2019 07:58:02	48608318 ms	Info	Input	Input OPEN changed to 0
09.12.2019 07:58:15	48621876 ms	Info	Input	Input CLOSED changed to 1
09.12.2019 08:01:06	48794392 ms	Event	Modbus App	Forced Control changed to 1
09.12.2019 08:01:06	48794396 ms	Event	controller	Output changed to 1
09.12.2019 08:01:14	48801665 ms	Info	Input	Input CLOSED changed to 0
09.12.2019 08:01:58	48846286 ms	Info	Input	Input OPEN changed to 1
09.12.2019 08:04:13	48982909 ms	Event	Modbus App	Forced Control changed to 2
09.12.2019 08:04:13	48982992 ms	Event	controller	Output changed to 0
09.12.2019 08:04:16	48985394 ms	Info	Input	Input OPEN changed to 0
09.12.2019 08:04:29	48998952 ms	Info	Input	Input CLOSED changed to 1
09.12.2019 08:07:20	49171415 ms	Event	Modbus App	Forced Control changed to 1
09.12.2019 08:07:20	49171472 ms	Event	controller	Output changed to 1
09.12.2019 08:07:28	49178739 ms	Info	Input	Input CLOSED changed to 0
09.12.2019 08:08:12	49223359 ms	Info	Input	Input OPEN changed to 1
09.12.2019 08:10:27	49359858 ms	Event	Modbus App	Forced Control changed to 2
09.12.2019 08:10:27	49359866 ms	Event	controller	Output changed to 0
09.12.2019 08:10:30	49362268 ms	Info	Input	Input OPEN changed to 0
09.12.2019 08:10:43	49375816 ms	Info	Input	Input CLOSED changed to 1
09.12.2019 08:13:34	49548438 ms	Event	Modbus App	Forced Control changed to 1
09.12.2019 08:13:34	49548447 ms	Event	controller	Output changed to 1
09.12.2019 08:13:42	49555714 ms	Info	Input	Input CLOSED changed to 0
09.12.2019 08:14:26	49600329 ms	Info	Input	Input OPEN changed to 1
09.12.2019 08:16:41	49736905 ms	Event	Modbus App	Forced Control changed to 2
09.12.2019 08:16:41	49736943 ms	Event	controller	Output changed to 0
09.12.2019 08:16:44	49739344 ms	Info	Input	Input OPEN changed to 0
09.12.2019 08:16:57	49752902 ms	Info	Input	Input CLOSED changed to 1
09.12.2019 08:19:48	49925430 ms	Event	Modbus App	Forced Control changed to 1
09.12.2019 08:19:48	49925525 ms	Event	controller	Output changed to 1
09.12.2019 08:19:55	49932312 ms	Info	Input	Input CLOSED changed to 0
09.12.2019 08:20:39	49976929 ms	Info	Input	Input OPEN changed to 1
09.12.2019 08:22:55	50113939 ms	Event	Modbus App	Forced Control changed to 2
09.12.2019 08:22:55	50114022 ms	Event	controller	Output changed to 0
09.12.2019 08:22:58	50116423 ms	Info	Input	Input OPEN changed to 0
09.12.2019 08:23:11	50129981 ms	Info	Input	Input CLOSED changed to 1
09.12.2019 08:26:03	50303447 ms	Event	Modbus App	Forced Control changed to 1
09.12.2019 08:26:03	50303505 ms	Event	controller	Output changed to 1
09.12.2019 08:26:11	50310777 ms	Info	Input	Input CLOSED changed to 0
09.12.2019 08:26:55	50355393 ms	Info	Input	Input OPEN changed to 1
09.12.2019 08:29:10	50491969 ms	Event	Modbus App	Forced Control changed to 2
09.12.2019 08:29:10	50492000 ms	Event	controller	Output changed to 0
09.12.2019 08:29:13	50494402 ms	Info	Input	Input OPEN changed to 0
09.12.2019 08:29:26	50507955 ms	Info	Input	Input CLOSED changed to 1
09.12.2019 08:32:17	50680509 ms	Event	Modbus App	Forced Control changed to 1
09.12.2019 08:32:17	50680580 ms	Event	controller	Output changed to 1
09.12.2019 08:32:25	50687808 ms	Info	Input	Input CLOSED changed to 0
09.12.2019 08:33:09	50732425 ms	Info	Input	Input OPEN changed to 1
09.12.2019 08:35:24	50869025 ms	Event	Modbus App	Forced Control changed to 2
09.12.2019 08:35:24	50869075 ms	Event	controller	Output changed to 0
